Audiofile,start,end,class
S01_U04.CH4.wav,2138.072,2144.852,foreground
S01_U04.CH4.wav,2144.852,2144.922,background
S01_U04.CH4.wav,2144.922,2152.402,foreground
S01_U04.CH4.wav,2152.402,2152.812,background
S01_U04.CH4.wav,2152.812,2156.682,foreground
S01_U04.CH4.wav,2156.682,2157.162,background
S01_U04.CH4.wav,2157.162,2159.352,foreground
S01_U04.CH4.wav,2159.352,2159.582,background
S01_U04.CH4.wav,2159.582,2172.023,foreground
S01_U04.CH4.wav,2172.023,2172.412,background
S01_U04.CH4.wav,2172.412,2210.902,foreground
S01_U04.CH4.wav,2210.902,2211.262,background
S01_U04.CH4.wav,2211.262,2216.342,foreground
S01_U04.CH4.wav,2216.342,2216.882,background
S01_U04.CH4.wav,2216.882,2220.902,foreground
S01_U04.CH4.wav,2220.902,2221.172,background
S01_U04.CH4.wav,2221.172,2225.713,foreground
S01_U04.CH4.wav,2225.713,2226.062,background
S01_U04.CH4.wav,2226.062,2231.023,foreground
S01_U04.CH4.wav,2231.023,2231.352,background
S01_U04.CH4.wav,2231.352,2234.862,foreground
S01_U04.CH4.wav,2234.862,2235.342,background
S01_U04.CH4.wav,2235.342,2247.072,foreground
S01_U04.CH4.wav,2247.072,2251.262,background
S01_U04.CH4.wav,2251.262,2252.012,foreground
S01_U04.CH4.wav,2252.012,2252.302,background
S01_U04.CH4.wav,2252.302,2254.702,foreground
S01_U04.CH4.wav,2254.702,2254.972,background
S01_U04.CH4.wav,2254.972,2255.512,foreground
S01_U04.CH4.wav,2255.512,2256.202,background
S01_U04.CH4.wav,2256.202,2258.463,foreground
S01_U04.CH4.wav,2258.463,2258.742,background
S01_U04.CH4.wav,2258.742,2259.392,foreground
S01_U04.CH4.wav,2259.392,2259.452,background
S01_U04.CH4.wav,2259.452,2260.052,foreground
S01_U04.CH4.wav,2260.052,2261.702,background
S01_U04.CH4.wav,2261.702,2267.702,foreground
S01_U04.CH4.wav,2267.702,2268.023,background
S01_U04.CH4.wav,2268.023,2268.552,foreground
S01_U04.CH4.wav,2268.552,2269.082,background
S01_U04.CH4.wav,2269.082,2269.233,foreground
S01_U04.CH4.wav,2269.233,2270.662,background
S01_U04.CH4.wav,2270.662,2270.882,foreground
S01_U04.CH4.wav,2270.882,2271.742,background
S01_U04.CH4.wav,2271.742,2273.162,foreground
S01_U04.CH4.wav,2273.162,2273.912,background
S01_U04.CH4.wav,2273.912,2273.942,foreground
S01_U04.CH4.wav,2273.942,2274.132,background
S01_U04.CH4.wav,2274.132,2275.012,foreground
S01_U04.CH4.wav,2275.012,2275.592,background
S01_U04.CH4.wav,2275.592,2277.452,foreground
S01_U04.CH4.wav,2277.452,2277.463,background
S01_U04.CH4.wav,2277.463,2283.062,foreground
S01_U04.CH4.wav,2283.062,2283.682,background
S01_U04.CH4.wav,2283.682,2285.503,foreground
S01_U04.CH4.wav,2285.503,2285.552,background
S01_U04.CH4.wav,2285.552,2285.852,foreground
S01_U04.CH4.wav,2285.852,2285.963,background
S01_U04.CH4.wav,2285.963,2286.072,foreground
S01_U04.CH4.wav,2286.072,2286.262,background
S01_U04.CH4.wav,2286.262,2289.152,foreground
S01_U04.CH4.wav,2289.152,2289.543,background
S01_U04.CH4.wav,2289.543,2290.983,foreground
S01_U04.CH4.wav,2290.983,2291.032,background
S01_U04.CH4.wav,2291.032,2291.463,foreground
S01_U04.CH4.wav,2291.463,2292.052,background
S01_U04.CH4.wav,2292.052,2298.222,foreground
S01_U04.CH4.wav,2298.222,2299.182,background
S01_U04.CH4.wav,2299.182,2301.733,foreground
S01_U04.CH4.wav,2301.733,2301.852,background
S01_U04.CH4.wav,2301.852,2303.102,foreground
S01_U04.CH4.wav,2303.102,2303.592,background
S01_U04.CH4.wav,2303.592,2307.102,foreground
S01_U04.CH4.wav,2307.102,2307.382,background
S01_U04.CH4.wav,2307.382,2314.262,foreground
S01_U04.CH4.wav,2314.262,2314.543,background
S01_U04.CH4.wav,2314.543,2320.152,foreground
S01_U04.CH4.wav,2320.152,2320.253,background
S01_U04.CH4.wav,2320.253,2324.932,foreground
S01_U04.CH4.wav,2324.932,2325.503,background
S01_U04.CH4.wav,2325.503,2329.043,foreground
S01_U04.CH4.wav,2329.043,2330.562,background
S01_U04.CH4.wav,2330.562,2330.963,foreground
S01_U04.CH4.wav,2330.963,2331.273,background
S01_U04.CH4.wav,2331.273,2334.242,foreground
S01_U04.CH4.wav,2334.242,2337.753,background
S01_U04.CH4.wav,2337.753,2343.782,foreground
S01_U04.CH4.wav,2343.782,2344.172,background
S01_U04.CH4.wav,2344.172,2345.503,foreground
S01_U04.CH4.wav,2345.503,2345.773,background
S01_U04.CH4.wav,2345.773,2347.372,foreground
S01_U04.CH4.wav,2347.372,2347.692,background
S01_U04.CH4.wav,2347.692,2355.642,foreground
S01_U04.CH4.wav,2355.642,2355.773,background
S01_U04.CH4.wav,2355.773,2373.532,foreground
S01_U04.CH4.wav,2373.532,2373.543,background
S01_U04.CH4.wav,2373.543,2382.043,foreground
S01_U04.CH4.wav,2382.043,2382.052,background
S01_U04.CH4.wav,2382.052,2382.142,foreground
S01_U04.CH4.wav,2382.142,2382.392,background
S01_U04.CH4.wav,2382.392,2387.662,foreground
S01_U04.CH4.wav,2387.662,2388.043,background
S01_U04.CH4.wav,2388.043,2393.382,foreground
S01_U04.CH4.wav,2393.382,2393.662,background
S01_U04.CH4.wav,2393.662,2397.312,foreground
S01_U04.CH4.wav,2397.312,2397.632,background
S01_U04.CH4.wav,2397.632,2400.773,foreground
S01_U04.CH4.wav,2400.773,2401.122,background
S01_U04.CH4.wav,2401.122,2404.412,foreground
S01_U04.CH4.wav,2404.412,2404.963,background
S01_U04.CH4.wav,2404.963,2406.902,foreground
S01_U04.CH4.wav,2406.902,2407.463,background
S01_U04.CH4.wav,2407.463,2413.972,foreground
S01_U04.CH4.wav,2413.972,2413.992,background
S01_U04.CH4.wav,2413.992,2421.682,foreground
S01_U04.CH4.wav,2421.682,2422.072,background
S01_U04.CH4.wav,2422.072,2422.722,foreground
S01_U04.CH4.wav,2422.722,2422.753,background
S01_U04.CH4.wav,2422.753,2423.052,foreground
S01_U04.CH4.wav,2423.052,2423.733,background
S01_U04.CH4.wav,2423.733,2432.932,foreground
S01_U04.CH4.wav,2432.932,2433.062,background
S01_U04.CH4.wav,2433.062,2433.082,foreground
S01_U04.CH4.wav,2433.082,2433.302,background
S01_U04.CH4.wav,2433.302,2435.342,foreground
S01_U04.CH4.wav,2435.342,2435.463,background
S01_U04.CH4.wav,2435.463,2438.652,foreground
S01_U04.CH4.wav,2438.652,2438.892,background
S01_U04.CH4.wav,2438.892,2443.632,foreground
S01_U04.CH4.wav,2443.632,2443.652,background
S01_U04.CH4.wav,2443.652,2443.662,foreground
S01_U04.CH4.wav,2443.662,2444.023,background
S01_U04.CH4.wav,2444.023,2444.282,foreground
S01_U04.CH4.wav,2444.282,2444.293,background
S01_U04.CH4.wav,2444.293,2444.312,foreground
S01_U04.CH4.wav,2444.312,2444.412,background
S01_U04.CH4.wav,2444.412,2445.032,foreground
S01_U04.CH4.wav,2445.032,2445.052,background
S01_U04.CH4.wav,2445.052,2445.122,foreground
S01_U04.CH4.wav,2445.122,2445.192,background
S01_U04.CH4.wav,2445.192,2456.862,foreground
S01_U04.CH4.wav,2456.862,2457.102,background
S01_U04.CH4.wav,2457.102,2463.213,foreground
S01_U04.CH4.wav,2463.213,2463.483,background
S01_U04.CH4.wav,2463.483,2467.722,foreground
S01_U04.CH4.wav,2467.722,2467.782,background
S01_U04.CH4.wav,2467.782,2470.753,foreground
S01_U04.CH4.wav,2470.753,2470.802,background
S01_U04.CH4.wav,2470.802,2477.352,foreground
S01_U04.CH4.wav,2477.352,2477.592,background
S01_U04.CH4.wav,2477.592,2479.222,foreground
S01_U04.CH4.wav,2479.222,2479.592,background
S01_U04.CH4.wav,2479.592,2488.682,foreground
S01_U04.CH4.wav,2488.682,2488.852,background
S01_U04.CH4.wav,2488.852,2488.892,foreground
S01_U04.CH4.wav,2488.892,2488.912,background
S01_U04.CH4.wav,2488.912,2499.012,foreground
S01_U04.CH4.wav,2499.012,2499.332,background
S01_U04.CH4.wav,2499.332,2526.222,foreground
S01_U04.CH4.wav,2526.222,2526.392,background
S01_U04.CH4.wav,2526.392,2527.932,foreground
S01_U04.CH4.wav,2527.932,2528.642,background
S01_U04.CH4.wav,2528.642,2533.612,foreground
S01_U04.CH4.wav,2533.612,2534.512,background
S01_U04.CH4.wav,2534.512,2535.842,foreground
S01_U04.CH4.wav,2535.842,2536.102,background
S01_U04.CH4.wav,2536.102,2543.773,foreground
S01_U04.CH4.wav,2543.773,2543.983,background
S01_U04.CH4.wav,2543.983,2552.282,foreground
S01_U04.CH4.wav,2552.282,2552.782,background
S01_U04.CH4.wav,2552.782,2553.733,foreground
S01_U04.CH4.wav,2553.733,2553.872,background
S01_U04.CH4.wav,2553.872,2556.682,foreground
S01_U04.CH4.wav,2556.682,2556.713,background
S01_U04.CH4.wav,2556.713,2558.963,foreground
S01_U04.CH4.wav,2558.963,2559.432,background
S01_U04.CH4.wav,2559.432,2561.202,foreground
S01_U04.CH4.wav,2561.202,2562.062,background
S01_U04.CH4.wav,2562.062,2565.812,foreground
S01_U04.CH4.wav,2565.812,2566.052,background
S01_U04.CH4.wav,2566.052,2567.862,foreground
S01_U04.CH4.wav,2567.862,2567.902,background
S01_U04.CH4.wav,2567.902,2573.552,foreground
S01_U04.CH4.wav,2573.552,2573.582,background
S01_U04.CH4.wav,2573.582,2573.942,foreground
S01_U04.CH4.wav,2573.942,2574.032,background
S01_U04.CH4.wav,2574.032,2586.233,foreground
S01_U04.CH4.wav,2586.233,2586.392,background
S01_U04.CH4.wav,2586.392,2587.753,foreground
S01_U04.CH4.wav,2587.753,2587.862,background
S01_U04.CH4.wav,2587.862,2588.483,foreground
S01_U04.CH4.wav,2588.483,2588.503,background
S01_U04.CH4.wav,2588.503,2588.512,foreground
S01_U04.CH4.wav,2588.512,2588.523,background
S01_U04.CH4.wav,2588.523,2594.213,foreground
S01_U04.CH4.wav,2594.213,2594.472,background
S01_U04.CH4.wav,2594.472,2595.362,foreground
S01_U04.CH4.wav,2595.362,2595.602,background
S01_U04.CH4.wav,2595.602,2630.862,foreground
S01_U04.CH4.wav,2630.862,2631.402,background
S01_U04.CH4.wav,2631.402,2632.672,foreground
S01_U04.CH4.wav,2632.672,2632.862,background
S01_U04.CH4.wav,2632.862,2650.682,foreground
S01_U04.CH4.wav,2650.682,2650.692,background
S01_U04.CH4.wav,2650.692,2651.483,foreground
S01_U04.CH4.wav,2651.483,2651.622,background
S01_U04.CH4.wav,2651.622,2662.892,foreground
S01_U04.CH4.wav,2662.892,2663.052,background
S01_U04.CH4.wav,2663.052,2663.102,foreground
S01_U04.CH4.wav,2663.102,2663.202,background
S01_U04.CH4.wav,2663.202,2664.302,foreground
S01_U04.CH4.wav,2664.302,2664.972,background
S01_U04.CH4.wav,2664.972,2664.992,foreground
S01_U04.CH4.wav,2664.992,2665.082,background
S01_U04.CH4.wav,2665.082,2665.832,foreground
S01_U04.CH4.wav,2665.832,2666.242,background
S01_U04.CH4.wav,2666.242,2670.793,foreground
S01_U04.CH4.wav,2670.793,2675.572,background
S01_U04.CH4.wav,2675.572,2691.512,foreground
S01_U04.CH4.wav,2691.512,2691.932,background
S01_U04.CH4.wav,2691.932,2701.652,foreground
S01_U04.CH4.wav,2701.652,2701.773,background
S01_U04.CH4.wav,2701.773,2705.942,foreground
S01_U04.CH4.wav,2705.942,2706.852,background
S01_U04.CH4.wav,2706.852,2709.233,foreground
S01_U04.CH4.wav,2709.233,2709.302,background
S01_U04.CH4.wav,2709.302,2709.632,foreground
S01_U04.CH4.wav,2709.632,2710.132,background
S01_U04.CH4.wav,2710.132,2710.922,foreground
S01_U04.CH4.wav,2710.922,2711.242,background
S01_U04.CH4.wav,2711.242,2711.582,foreground
S01_U04.CH4.wav,2711.582,2712.422,background
S01_U04.CH4.wav,2712.422,2715.132,foreground
S01_U04.CH4.wav,2715.132,2715.902,background
S01_U04.CH4.wav,2715.902,2715.922,foreground
S01_U04.CH4.wav,2715.922,2715.932,background
S01_U04.CH4.wav,2715.932,2716.862,foreground
S01_U04.CH4.wav,2716.862,2717.043,background
S01_U04.CH4.wav,2717.043,2721.253,foreground
S01_U04.CH4.wav,2721.253,2721.793,background
S01_U04.CH4.wav,2721.793,2724.782,foreground
S01_U04.CH4.wav,2724.782,2725.262,background
S01_U04.CH4.wav,2725.262,2725.652,foreground
S01_U04.CH4.wav,2725.652,2725.713,background
S01_U04.CH4.wav,2725.713,2725.733,foreground
S01_U04.CH4.wav,2725.733,2725.742,background
S01_U04.CH4.wav,2725.742,2725.773,foreground
S01_U04.CH4.wav,2725.773,2726.202,background
S01_U04.CH4.wav,2726.202,2737.452,foreground
S01_U04.CH4.wav,2737.452,2737.832,background
S01_U04.CH4.wav,2737.832,2737.882,foreground
S01_U04.CH4.wav,2737.882,2737.922,background
S01_U04.CH4.wav,2737.922,2737.932,foreground
S01_U04.CH4.wav,2737.932,2738.003,background
S01_U04.CH4.wav,2738.003,2740.983,foreground
S01_U04.CH4.wav,2740.983,2741.342,background
S01_U04.CH4.wav,2741.342,2750.753,foreground
S01_U04.CH4.wav,2750.753,2751.202,background
S01_U04.CH4.wav,2751.202,2751.632,foreground
S01_U04.CH4.wav,2751.632,2751.802,background
S01_U04.CH4.wav,2751.802,2751.922,foreground
S01_U04.CH4.wav,2751.922,2751.932,background
S01_U04.CH4.wav,2751.932,2754.552,foreground
S01_U04.CH4.wav,2754.552,2754.762,background
S01_U04.CH4.wav,2754.762,2755.812,foreground
S01_U04.CH4.wav,2755.812,2756.342,background
S01_U04.CH4.wav,2756.342,2756.552,foreground
S01_U04.CH4.wav,2756.552,2756.952,background
S01_U04.CH4.wav,2756.952,2759.512,foreground
S01_U04.CH4.wav,2759.512,2759.753,background
S01_U04.CH4.wav,2759.753,2760.562,foreground
S01_U04.CH4.wav,2760.562,2760.812,background
S01_U04.CH4.wav,2760.812,2763.253,foreground
S01_U04.CH4.wav,2763.253,2763.463,background
S01_U04.CH4.wav,2763.463,2767.832,foreground
S01_U04.CH4.wav,2767.832,2769.132,background
S01_U04.CH4.wav,2769.132,2771.352,foreground
S01_U04.CH4.wav,2771.352,2771.483,background
S01_U04.CH4.wav,2771.483,2775.543,foreground
S01_U04.CH4.wav,2775.543,2775.862,background
S01_U04.CH4.wav,2775.862,2776.942,foreground
S01_U04.CH4.wav,2776.942,2777.043,background
S01_U04.CH4.wav,2777.043,2777.072,foreground
S01_U04.CH4.wav,2777.072,2777.152,background
S01_U04.CH4.wav,2777.152,2779.302,foreground
S01_U04.CH4.wav,2779.302,2779.713,background
S01_U04.CH4.wav,2779.713,2781.782,foreground
S01_U04.CH4.wav,2781.782,2782.202,background
S01_U04.CH4.wav,2782.202,2783.233,foreground
S01_U04.CH4.wav,2783.233,2784.282,background
S01_U04.CH4.wav,2784.282,2785.532,foreground
S01_U04.CH4.wav,2785.532,2786.233,background
S01_U04.CH4.wav,2786.233,2786.253,foreground
S01_U04.CH4.wav,2786.253,2786.273,background
S01_U04.CH4.wav,2786.273,2786.452,foreground
S01_U04.CH4.wav,2786.452,2786.622,background
S01_U04.CH4.wav,2786.622,2786.892,foreground
S01_U04.CH4.wav,2786.892,2786.932,background
S01_U04.CH4.wav,2786.932,2787.632,foreground
S01_U04.CH4.wav,2787.632,2787.713,background
S01_U04.CH4.wav,2787.713,2788.262,foreground
S01_U04.CH4.wav,2788.262,2789.782,background
S01_U04.CH4.wav,2789.782,2791.222,foreground
S01_U04.CH4.wav,2791.222,2792.562,background
S01_U04.CH4.wav,2792.562,2792.572,foreground
S01_U04.CH4.wav,2792.572,2792.972,background
S01_U04.CH4.wav,2792.972,2795.662,foreground
S01_U04.CH4.wav,2795.662,2796.142,background
S01_U04.CH4.wav,2796.142,2799.082,foreground
S01_U04.CH4.wav,2799.082,2799.492,background
S01_U04.CH4.wav,2799.492,2800.722,foreground
S01_U04.CH4.wav,2800.722,2801.432,background
S01_U04.CH4.wav,2801.432,2806.562,foreground
S01_U04.CH4.wav,2806.562,2807.023,background
S01_U04.CH4.wav,2807.023,2810.882,foreground
S01_U04.CH4.wav,2810.882,2810.992,background
S01_U04.CH4.wav,2810.992,2811.012,foreground
S01_U04.CH4.wav,2811.012,2811.043,background
S01_U04.CH4.wav,2811.043,2811.052,foreground
S01_U04.CH4.wav,2811.052,2811.062,background
S01_U04.CH4.wav,2811.062,2811.112,foreground
S01_U04.CH4.wav,2811.112,2811.132,background
S01_U04.CH4.wav,2811.132,2811.162,foreground
S01_U04.CH4.wav,2811.162,2811.652,background
S01_U04.CH4.wav,2811.652,2813.162,foreground
S01_U04.CH4.wav,2813.162,2813.733,background
S01_U04.CH4.wav,2813.733,2818.543,foreground
S01_U04.CH4.wav,2818.543,2818.562,background
S01_U04.CH4.wav,2818.562,2820.832,foreground
S01_U04.CH4.wav,2820.832,2821.032,background
S01_U04.CH4.wav,2821.032,2828.872,foreground
S01_U04.CH4.wav,2828.872,2829.162,background
S01_U04.CH4.wav,2829.162,2831.452,foreground
S01_U04.CH4.wav,2831.452,2831.802,background
S01_U04.CH4.wav,2831.802,2834.582,foreground
S01_U04.CH4.wav,2834.582,2835.102,background
S01_U04.CH4.wav,2835.102,2837.662,foreground
S01_U04.CH4.wav,2837.662,2837.812,background
S01_U04.CH4.wav,2837.812,2848.282,foreground
S01_U04.CH4.wav,2848.282,2848.882,background
S01_U04.CH4.wav,2848.882,2864.222,foreground
S01_U04.CH4.wav,2864.222,2864.582,background
S01_U04.CH4.wav,2864.582,2869.753,foreground
S01_U04.CH4.wav,2869.753,2869.842,background
S01_U04.CH4.wav,2869.842,2879.932,foreground
S01_U04.CH4.wav,2879.932,2880.322,background
S01_U04.CH4.wav,2880.322,2880.332,foreground
S01_U04.CH4.wav,2880.332,2880.382,background
S01_U04.CH4.wav,2880.382,2886.442,foreground
S01_U04.CH4.wav,2886.442,2886.452,background
S01_U04.CH4.wav,2886.452,2886.463,foreground
S01_U04.CH4.wav,2886.463,2886.532,background
S01_U04.CH4.wav,2886.532,2887.222,foreground
S01_U04.CH4.wav,2887.222,2887.302,background
S01_U04.CH4.wav,2887.302,2888.082,foreground
S01_U04.CH4.wav,2888.082,2888.092,background
S01_U04.CH4.wav,2888.092,2894.782,foreground
S01_U04.CH4.wav,2894.782,2895.072,background
S01_U04.CH4.wav,2895.072,2933.312,foreground
S01_U04.CH4.wav,2933.312,2933.722,background
S01_U04.CH4.wav,2933.722,2936.242,foreground
S01_U04.CH4.wav,2936.242,2936.572,background
S01_U04.CH4.wav,2936.572,2936.582,foreground
S01_U04.CH4.wav,2936.582,2936.672,background
S01_U04.CH4.wav,2936.672,2936.862,foreground
S01_U04.CH4.wav,2936.862,2936.932,background
S01_U04.CH4.wav,2936.932,2936.952,foreground
S01_U04.CH4.wav,2936.952,2936.972,background
S01_U04.CH4.wav,2936.972,2936.992,foreground
S01_U04.CH4.wav,2936.992,2937.023,background
S01_U04.CH4.wav,2937.023,2943.362,foreground
S01_U04.CH4.wav,2943.362,2944.032,background
S01_U04.CH4.wav,2944.032,2949.262,foreground
S01_U04.CH4.wav,2949.262,2949.713,background
S01_U04.CH4.wav,2949.713,2951.322,foreground
S01_U04.CH4.wav,2951.322,2952.142,background
S01_U04.CH4.wav,2952.142,2952.152,foreground
S01_U04.CH4.wav,2952.152,2952.162,background
S01_U04.CH4.wav,2952.162,2953.422,foreground
S01_U04.CH4.wav,2953.422,2954.052,background
S01_U04.CH4.wav,2954.052,2954.142,foreground
S01_U04.CH4.wav,2954.142,2954.182,background
S01_U04.CH4.wav,2954.182,2954.582,foreground
S01_U04.CH4.wav,2954.582,2955.023,background
S01_U04.CH4.wav,2955.023,2955.582,foreground
S01_U04.CH4.wav,2955.582,2956.162,background
S01_U04.CH4.wav,2956.162,2959.852,foreground
S01_U04.CH4.wav,2959.852,2960.242,background
S01_U04.CH4.wav,2960.242,2961.082,foreground
S01_U04.CH4.wav,2961.082,2961.463,background
S01_U04.CH4.wav,2961.463,2965.152,foreground
S01_U04.CH4.wav,2965.152,2965.543,background
S01_U04.CH4.wav,2965.543,2965.552,foreground
S01_U04.CH4.wav,2965.552,2965.682,background
S01_U04.CH4.wav,2965.682,2966.682,foreground
S01_U04.CH4.wav,2966.682,2967.062,background
S01_U04.CH4.wav,2967.062,2970.562,foreground
S01_U04.CH4.wav,2970.562,2970.773,background
S01_U04.CH4.wav,2970.773,2970.782,foreground
S01_U04.CH4.wav,2970.782,2970.963,background
S01_U04.CH4.wav,2970.963,2973.532,foreground
S01_U04.CH4.wav,2973.532,2973.733,background
S01_U04.CH4.wav,2973.733,2975.273,foreground
S01_U04.CH4.wav,2975.273,2975.662,background
S01_U04.CH4.wav,2975.662,2976.233,foreground
S01_U04.CH4.wav,2976.233,2976.852,background
S01_U04.CH4.wav,2976.852,2982.782,foreground
S01_U04.CH4.wav,2982.782,2982.952,background
S01_U04.CH4.wav,2982.952,2985.552,foreground
S01_U04.CH4.wav,2985.552,2986.012,background
S01_U04.CH4.wav,2986.012,2989.112,foreground
S01_U04.CH4.wav,2989.112,2989.312,background
S01_U04.CH4.wav,2989.312,2995.182,foreground
S01_U04.CH4.wav,2995.182,2995.372,background
S01_U04.CH4.wav,2995.372,3009.452,foreground
S01_U04.CH4.wav,3009.452,3009.682,background
S01_U04.CH4.wav,3009.682,3019.812,foreground
S01_U04.CH4.wav,3019.812,3020.432,background
S01_U04.CH4.wav,3020.432,3026.282,foreground
S01_U04.CH4.wav,3026.282,3026.362,background
S01_U04.CH4.wav,3026.362,3026.592,foreground
S01_U04.CH4.wav,3026.592,3026.602,background
S01_U04.CH4.wav,3026.602,3026.612,foreground
S01_U04.CH4.wav,3026.612,3026.622,background
S01_U04.CH4.wav,3026.622,3026.642,foreground
S01_U04.CH4.wav,3026.642,3026.682,background
S01_U04.CH4.wav,3026.682,3034.332,foreground
S01_U04.CH4.wav,3034.332,3034.882,background
S01_U04.CH4.wav,3034.882,3046.362,foreground
S01_U04.CH4.wav,3046.362,3046.713,background
S01_U04.CH4.wav,3046.713,3047.892,foreground
S01_U04.CH4.wav,3047.892,3048.192,background
S01_U04.CH4.wav,3048.192,3053.492,foreground
S01_U04.CH4.wav,3053.492,3053.983,background
S01_U04.CH4.wav,3053.983,3054.773,foreground
S01_U04.CH4.wav,3054.773,3055.322,background
S01_U04.CH4.wav,3055.322,3060.202,foreground
S01_U04.CH4.wav,3060.202,3060.452,background
S01_U04.CH4.wav,3060.452,3060.812,foreground
S01_U04.CH4.wav,3060.812,3060.832,background
S01_U04.CH4.wav,3060.832,3061.072,foreground
